hhid,loginc,college,jchoice
6438,11.416,0,110
6439,11.186,1,69
6440,11.54,1,91
6441,10.852,0,130
6442,11.148,1,96
6443,11.614,1,92
6444,11.316,0,136
6445,10.693,0,6
6446,10.832,1,70
6447,10.334,1,35
6448,11.545,1,125
6449,11.259,1,68
6450,10.208,1,65
6451,9.6827,0,56
6452,10.689,1,33
6453,10.652,1,51
6454,10.714,0,86
6455,10.923,1,14
6456,11.616,1,163
6457,10.513,0,19
6458,11.188,1,63
6459,11.33,0,64
6460,11.508,1,122
6461,10.262,0,4
6462,10.664,0,131
6463,10.985,0,67
6464,11.186,0,90
6465,11.294,1,200
6466,10.475,1,11
6467,11.963,0,122
6468,11.159,0,38
6469,10.837,1,64
6470,12.547,0,178
6471,11.365,1,44
6472,10.88,0,87
6473,10.478,0,10
6474,11.087,0,24
6475,11.102,1,82
6476,10.438,0,1
6477,11.194,0,193
6478,11.431,0,129
6479,10.671,0,6
6480,10.811,0,164
6481,10.711,0,102
6482,10.731,1,71
6483,10.791,0,78
6484,11.329,1,143
6485,11.719,1,134
6486,10.456,0,81
6487,10.74,0,50
6488,10.988,0,179
6489,10.975,1,75
6490,11.549,1,177
6491,10.626,0,35
6492,11.768,1,81
6493,11.216,1,94
6494,11.604,1,156
6495,10.432,0,35
6496,10.294,0,38
6497,11.609,1,136
6498,11.774,1,185
6499,10.749,0,53
6500,11.215,1,130
6501,10.137,0,43
6502,12.068,1,128
6503,10.966,0,25
6504,11.611,1,148
6505,10.939,1,119
6506,10.528,1,11
6507,10.977,1,69
6508,10.966,1,136
6509,11.842,0,158
6510,10.3,1,23
6511,11.438,1,158
6512,11.586,0,183
6513,11.372,0,96
6514,10.312,0,49
6515,11.067,0,94
6516,10.658,0,43
6517,10.949,0,72
6518,10.858,1,53
6519,10.856,0,113
6520,11.155,1,94
6521,10.83,1,87
6522,11.756,1,169
6523,11.558,1,176
6524,11.54,1,188
6525,10.048,0,34
6526,10.278,1,23
6527,11.718,1,102
6528,11.188,0,188
6529,11.395,0,56
6530,10.206,0,45
6531,11.285,0,114
6532,10.514,1,6
6533,11.876,0,170
6534,11.336,1,144
6535,11.052,0,78
6536,10.943,1,39
6537,11.272,1,76
6538,11.49,1,60
6539,11.109,1,94
6540,11.514,1,54
6541,11.956,1,154
6542,11.546,1,149
6543,10.941,0,91
6544,11.451,0,190
6545,10.486,0,75
6546,12.272,1,164
6547,11.388,0,140
6548,11.124,0,40
6549,10.979,1,113
6550,11.899,1,199
6551,10.784,1,90
6552,11.191,0,155
6553,10.137,0,30
6554,10.619,1,60
6555,11.51,0,121
6556,11.257,0,12
6557,11.68,0,87
6558,10.279,0,38
6559,10.94,0,142
6560,11.169,1,89
6561,11.024,0,42
6562,11.905,1,142
6563,10.412,0,71
6564,10.71,1,80
6565,11.143,1,66
6566,10.641,0,32
6567,10.66,0,6
6568,11.271,0,193
6569,10.159,0,6
6570,11.634,0,199
6571,11.335,0,164
6572,10.958,1,9
6573,11.369,1,56
6574,10.798,0,60
6575,11.769,1,196
6576,10.459,1,12
6577,11.375,0,141
6578,11.658,0,186
6579,12.14,1,193
6580,10.676,0,86
6581,11.43,0,128
6582,10.217,0,29
6583,11.021,1,87
6584,12.508,0,168
6585,10.476,0,18
6586,11.349,0,46
6587,10.536,1,74
6588,11.698,0,138
6589,11.701,0,54
6590,10.782,0,46
6591,10.596,0,89
6592,11.717,0,200
6593,10.945,0,58
6594,11.497,0,167
6595,11.292,1,165
6596,10.908,0,40
6597,11.46,0,106
6598,10.769,0,6
6599,11.013,0,76
6600,11.431,1,189
6601,12.029,1,123
6602,11.627,1,195
6603,10.585,0,26
6604,11.134,1,194
6605,11.315,0,191
6606,10.828,0,112
6607,10.844,0,17
6608,11.739,1,194
6609,11.317,1,114
6610,11.31,1,60
6611,10.779,0,125
6612,12.009,1,177
6613,10.905,1,65
6614,11.355,1,144
6615,10.772,0,43
6616,10.922,0,62
6617,10.828,0,106
6618,10.605,0,16
6619,11.132,1,24
6620,11.645,0,181
6621,11.449,1,176
6622,11.133,1,32
6623,11.07,0,41
6624,9.8726,0,47
6625,11.42,0,117
6626,11.059,0,57
6627,10.391,1,20
6628,11.268,0,82
6629,10.497,0,11
6630,10.568,1,18
6631,10.731,0,112
6632,10.737,1,133
6633,11.55,0,20
6634,10.739,0,16
6635,10.72,0,44
6636,11.079,1,100
6637,10.97,1,5
6638,10.179,0,48
6639,11.024,0,175
6640,11.248,0,63
6641,10.694,1,58
6642,10.486,1,5
6643,10.934,0,20
6644,11.657,1,185
6645,11.813,1,80
6646,11.653,0,193
6647,11.226,1,100
6648,11.16,0,29
6649,11.055,1,164
6650,11.456,0,136
6651,11.223,0,139
6652,11.008,0,30
6653,10.678,1,169
6654,10.325,1,48
6655,11.243,0,125
6656,11.865,1,130
6657,10.451,1,25
6658,11.124,1,103
6659,11.14,1,71
6660,10.929,0,103
6661,11.529,1,133
6662,11.662,0,193
6663,11.781,0,193
6664,10.726,0,66
6665,11.31,1,63
6666,10.713,1,28
6667,11.134,0,84
6668,11.089,0,84
6669,10.99,0,102
6670,11.375,0,106
6671,10.088,0,40
6672,11.841,1,98
6673,11.449,0,163
6674,10.31,0,117
6675,12.392,1,144
6676,11.978,0,190
6677,11.492,0,156
6678,11.763,1,173
6679,11.722,1,162
6680,10.535,0,40
6681,10.956,0,82
6682,12.047,1,185
6683,11.616,0,130
6684,11.272,1,128
6685,10.314,1,10
6686,10.279,0,34
6687,10.615,0,21
6688,10.78,1,27
6689,10.775,1,137
6690,10.592,0,12
6691,11.708,0,190
6692,11.036,1,171
6693,10.926,0,111
6694,11.197,1,80
6695,11.908,0,173
6696,12.056,0,181
6697,11.39,1,141
6698,10.828,0,48
6699,9.9958,0,14
6700,11.589,1,139
6701,10.239,0,19
6702,11.09,1,102
6703,11.571,0,112
6704,11.262,1,155
6705,10.967,1,25
6706,11.902,0,67
6707,11.339,0,76
6708,11.162,1,125
6709,11.344,0,122
6710,10.758,1,29
6711,11.167,0,21
6712,11.025,0,46
6713,10.881,0,152
6714,11.431,0,182
6715,9.8655,1,85
6716,11.068,1,27
6717,11.367,1,143
6718,10.974,0,96
6719,10.699,1,139
6720,11.012,0,93
6721,10.474,0,62
6722,11.104,0,53
6723,11.555,1,144
6724,10.487,1,55
6725,10.813,0,82
6726,9.7541,0,17
6727,10.959,0,65
6728,11.772,0,176
6729,10.698,0,112
6730,10.569,1,62
6731,11.925,0,162
6732,11.228,0,156
6733,11.117,0,61
6734,11.71,1,188
6735,10.173,0,4
6736,10.846,0,21
6737,11.279,1,43
6738,11.188,1,152
6739,10.807,0,69
6740,11.01,0,92
6741,11.26,0,118
6742,10.455,0,15
6743,11.394,1,15
6744,10.731,0,55
6745,11.325,1,169
6746,11.306,0,167
6747,11.733,0,179
6748,11.817,1,185
6749,10.831,0,35
6750,11.033,0,65
6751,12.075,1,178
6752,9.8965,0,14
6753,11.005,1,55
6754,11.813,1,169
6755,12.114,0,191
6756,11.017,0,76
6757,10.911,1,143
6758,11.946,1,184
6759,11.291,1,136
6760,10.592,0,119
6761,11.238,0,55
6762,10.748,1,54
6763,11.575,1,101
6764,10.495,0,15
6765,10.8,0,36
6766,10.972,1,190
6767,11.57,1,167
6768,10.433,1,18
6769,10.138,0,68
6770,11.566,1,162
6771,11.29,0,168
6772,11.211,1,42
6773,10.481,0,108
6774,11.165,1,127
6775,11.797,1,195
6776,11.275,1,105
6777,10.787,1,75
6778,11.29,0,157
6779,11.521,0,120
6780,10.824,0,18
6781,11.501,1,145
6782,10.977,1,130
6783,11.615,1,141
6784,10.453,0,33
6785,10.585,0,26
6786,10.951,1,141
6787,10.764,0,61
6788,9.8673,1,26
6789,10.968,1,39
6790,10.608,0,37
6791,10.832,1,109
6792,11.439,1,118
6793,10.933,1,171
6794,10.682,0,106
6795,10.519,1,115
6796,11.202,0,140
6797,11.794,1,167
6798,11.2,0,140
6799,11.162,0,45
6800,11.111,1,144
6801,11.353,1,193
6802,11.197,1,159
6803,10.486,0,120
6804,11.593,0,157
6805,11.374,1,146
6806,10.517,0,69
6807,11.118,1,36
6808,11.213,1,131
6809,11.241,1,67
6810,10.186,1,35
6811,12.085,1,196
6812,10.871,0,169
6813,10.338,0,37
6814,10.758,1,56
6815,11.258,1,46
6816,10.678,0,61
6817,11.021,0,119
6818,11.197,0,146
6819,10.941,1,134
6820,10.543,1,77
6821,11.394,1,130
6822,11.831,1,183
6823,10.759,0,54
6824,11.31,1,166
6825,11.328,1,130
6826,11.021,0,19
6827,10.867,0,2
6828,11.172,1,104
6829,10.589,0,36
6830,11.049,0,43
6831,11.289,0,31
6832,10.99,1,75
6833,10.982,0,179
6834,11.458,0,144
6835,11.721,1,54
6836,11.304,1,180
6837,11.551,1,166
6838,10.347,0,44
6839,11.196,0,175
6840,10.877,1,10
6841,11.027,0,55
6842,11.66,1,104
6843,10.504,0,4
6844,11.144,0,45
6845,11.842,1,137
6846,11.248,1,135
6847,10.883,0,116
6848,11.911,1,144
6849,10.915,0,1
6850,10.083,0,28
6851,11.351,0,132
6852,11.099,1,82
6853,11.534,0,107
6854,11.35,0,114
6855,11.581,1,110
6856,11.086,0,119
6857,11.555,0,109
6858,11.588,1,137
6859,11.667,0,137
6860,11.068,0,82
6861,10.225,0,20
6862,11.055,0,111
6863,11.829,1,160
6864,10.658,0,43
6865,10.764,1,127
6866,9.9663,0,28
6867,10.489,1,97
6868,11.175,1,186
6869,10.403,1,99
6870,10.526,0,44
6871,10.825,0,79
6872,11.062,1,9
6873,11.515,0,168
6874,10.42,0,35
6875,11.752,0,183
6876,12.008,1,150
6877,11.757,1,140
6878,10.505,0,67
6879,12.299,1,160
6880,11.694,1,187
6881,11.131,0,24
6882,11.874,1,189
6883,11.385,0,178
6884,11.671,1,135
6885,11.594,0,158
6886,11.309,0,167
6887,11.314,1,59
6888,11.338,0,151
6889,11.829,1,152
6890,10.707,1,113
6891,10.587,1,132
6892,12.129,1,195
6893,12.06,1,155
6894,11.081,0,191
6895,11.514,0,113
6896,10.457,0,61
6897,10.666,0,25
6898,10.914,0,133
6899,10.831,0,30
6900,12.028,1,168
6901,11.897,0,138
6902,11.269,0,29
6903,11.968,0,118
6904,11.821,1,168
6905,12.014,1,195
6906,10.253,1,66
6907,10.917,1,62
6908,10.845,1,132
6909,10.128,0,38
6910,10.386,1,91
6911,11.664,1,159
6912,11.305,0,95
6913,11.066,0,69
6914,11.458,0,168
6915,10.963,1,121
6916,10.81,1,84
6917,11.437,0,71
6918,11.377,1,130
6919,11.1,1,145
6920,11.86,1,147
6921,11.273,0,185
6922,10.805,1,38
6923,10.83,1,189
6924,11.186,0,122
6925,11.615,1,101
6926,10.968,1,150
6927,12.077,0,195
6928,10.239,0,8
6929,11.82,1,165
6930,10.54,1,16
6931,11.586,0,120
6932,11.741,1,146
6933,11.902,1,121
6934,11.351,0,80
6935,11.832,1,125
6936,11.349,0,168
6937,10.706,0,105
6938,11.149,0,129
6939,10.772,0,21
6940,11.286,0,17
6941,10.662,0,13
6942,11.101,1,176
6943,11.641,1,195
6944,11.338,0,162
6945,10.632,1,140
6946,11.391,0,87
6947,11.006,0,133
6948,10.701,0,25
6949,10.849,1,73
6950,11.852,0,188
6951,12.24,1,151
6952,11.121,0,45
6953,10.509,0,47
6954,10.735,1,106
6955,11.195,1,106
6956,12.652,0,189
6957,11.659,1,163
6958,10.722,0,107
6959,11.189,1,95
6960,10.773,0,103
6961,11.213,0,32
6962,10.908,1,56
6963,11.459,1,146
6964,12.083,0,173
6965,10.368,0,63
6966,11.726,1,127
6967,11.002,0,81
6968,11.605,1,126
6969,10.968,1,123
6970,11.833,1,159
6971,11.596,0,147
6972,11.403,1,89
6973,11.705,1,91
6974,11.456,0,30
6975,10.936,0,193
6976,11.48,1,184
6977,11.238,0,108
6978,11.73,1,199
6979,10.644,1,81
6980,11.369,0,138
6981,10.744,0,82
6982,10.867,1,21
6983,9.9804,0,74
6984,11.403,0,61
6985,10.928,1,6
6986,10.144,0,23
6987,11.023,0,46
6988,9.6555,0,33
6989,10.431,0,35
6990,12.217,0,197
6991,10.177,0,132
6992,10.475,0,31
6993,11.37,0,59
6994,10.787,0,65
6995,11.542,1,140
6996,11.508,1,138
6997,11.315,0,157
6998,11.111,0,145
6999,10.894,1,164
7000,10.866,1,134
7001,10.966,0,74
7002,11.225,0,69
7003,11.848,0,189
7004,10.556,0,68
7005,10.22,1,55
7006,11.272,0,142
7007,11.355,0,139
7008,11.944,0,124
7009,11.645,0,119
7010,11.082,0,35
7011,10.902,0,68
7012,11.492,1,198
7013,11.313,1,141
7014,11.223,0,144
7015,10.698,1,115
7016,10.472,0,3
7017,11.486,1,155
7018,10.943,0,124
7019,10.963,1,28
7020,11.204,0,114
7021,10.875,1,17
7022,11.181,1,35
7023,11.198,0,115
7024,11.34,0,39
7025,10.548,1,45
7026,10.767,0,44
7027,10.755,1,30
7028,10.558,1,79
7029,11.185,0,57
7030,11.722,0,176
7031,10.797,1,122
7032,10.243,0,17
7033,11.469,1,89
7034,11.327,1,49
7035,11.364,1,178
7036,10.385,1,12
7037,11.394,1,173
7038,11.646,0,81
7039,11.281,1,191
7040,10.401,0,95
7041,11.336,0,181
7042,10.441,0,13
7043,10.81,0,49
7044,11.266,1,140
7045,11.162,1,162
7046,11.267,1,122
7047,11.044,0,113
7048,10.336,0,50
7049,11.841,1,199
7050,11.053,1,77
7051,12.1,1,131
7052,9.8282,0,9
7053,10.567,1,95
7054,11.675,1,48
7055,10.706,0,35
7056,11.522,1,153
7057,11.284,1,114
7058,11.195,1,110
7059,10.67,0,125
7060,11.18,1,83
7061,10.102,0,57
7062,10.59,1,13
7063,11.046,0,81
7064,9.8299,0,16
7065,10.815,0,29
7066,11.411,1,105
7067,10.949,0,7
7068,11.023,0,47
7069,11.218,0,159
7070,11.355,1,144
7071,10.671,1,58
7072,11.317,1,172
7073,11.278,0,124
7074,10.73,0,93
7075,11.509,0,114
7076,11.45,1,130
7077,10.359,1,5
7078,11.353,1,136
7079,10.651,1,125
7080,10.206,0,28
7081,11.353,1,136
7082,11.314,1,78
7083,11.483,0,84
7084,10.393,0,39
7085,11.286,0,46
7086,11.939,1,132
7087,10.775,0,34
7088,11.147,1,164
7089,10.651,1,18
7090,11.435,1,96
7091,10.97,1,97
7092,10.98,1,93
7093,11.125,1,68
7094,10.449,1,24
7095,11.066,1,96
7096,10.545,1,115
7097,11.073,0,116
7098,10.78,1,49
7099,11.671,1,161
7100,11.452,0,199
7101,10.406,0,38
7102,11.994,1,179
7103,11.254,1,114
7104,11.535,1,90
7105,11.045,0,30
7106,9.9316,1,31
7107,10.401,1,101
7108,11.415,1,102
7109,10.91,0,103
7110,12.096,1,193
7111,11.141,0,116
7112,11.014,1,3
7113,11.416,0,146
7114,11.361,1,129
7115,10.942,0,52
7116,11.161,0,64
7117,11.566,0,196
7118,11.664,1,188
7119,11.172,0,126
7120,10.638,0,45
7121,11.401,1,190
7122,10.757,0,74
7123,11.005,1,41
7124,11.498,0,136
7125,10.441,0,30
7126,10.58,0,8
7127,10.763,0,37
7128,11.351,1,180
7129,11.316,1,88
7130,10.382,1,98
7131,11.06,0,138
7132,11.008,1,78
7133,11.594,0,193
7134,11.042,1,165
7135,12.009,0,166
7136,10.601,0,48
7137,12.034,0,183
7138,11.099,0,159
7139,10.981,0,138
7140,11.048,0,7
7141,10.603,0,68
7142,10.971,1,105
7143,11.324,1,155
7144,11.188,0,140
7145,11.3,0,130
7146,11.576,0,135
7147,11.14,0,198
7148,11.415,0,179
7149,10.625,0,34
7150,11.405,0,128
7151,10.662,0,75
7152,10.764,0,163
7153,11.171,0,155
7154,11.405,0,83
7155,10.769,0,70
7156,10.629,0,35
7157,10.883,0,116
7158,11.259,1,7
7159,11.028,0,65
7160,11.031,1,108
7161,10.954,0,37
7162,11.257,0,90
7163,10.857,1,36
7164,10.947,1,35
7165,10.275,0,45
7166,11.173,0,81
7167,10.708,1,85
7168,11.399,0,111
7169,11.372,1,26
7170,11.496,1,131
7171,11.345,0,114
7172,11.261,1,51
7173,11.112,0,100
7174,11.34,0,89
7175,11.41,1,108
7176,10.119,0,5
7177,10.331,1,32
7178,10.796,1,156
7179,11.258,0,177
7180,10.332,0,99
7181,10.936,0,200
7182,10.872,1,167
7183,10.915,0,119
7184,12.351,1,142
7185,11.312,0,127
7186,11.082,1,156
7187,10.991,1,171
7188,11.214,1,74
7189,10.663,1,43
7190,12.018,1,188
7191,10.885,0,11
7192,10.549,0,5
7193,11.162,1,146
7194,11.642,0,110
7195,11.35,0,197
7196,11.127,0,2
7197,11.459,1,147
7198,10.788,0,27
7199,11.171,0,130
7200,10.876,1,103
7201,11.045,1,2
7202,11.379,1,170
7203,11.308,0,61
7204,10.486,0,115
7205,10.248,0,59
7206,10.593,0,8
7207,11.841,1,130
7208,11.857,0,154
7209,10.941,0,98
7210,11.708,1,168
7211,11.181,0,104
7212,11.173,1,133
7213,11.154,1,148
7214,11.387,1,157
7215,11.258,0,198
7216,11.731,1,131
7217,10.833,1,2
7218,11.708,1,166
7219,11.131,1,54
7220,10.927,1,144
7221,10.943,0,138
7222,11.458,1,116
7223,10.78,1,87
7224,12.041,1,153
7225,11.409,0,165
7226,11.363,1,196
7227,11.441,1,157
7228,11.24,1,116
7229,10.85,0,11
7230,10.771,1,83
7231,11.876,0,159
7232,10.916,0,143
7233,10.747,1,25
7234,10.477,0,17
7235,11.083,0,116
7236,10.851,0,149
7237,11.595,0,180
7238,10.934,1,94
7239,11.129,1,135
7240,10.646,1,3
7241,10.62,0,51
7242,10.83,0,9
7243,10.753,0,82
7244,9.7679,0,19
7245,10.785,1,88
7246,11.274,0,111
7247,10.451,0,22
7248,11.116,0,100
7249,10.596,1,94
7250,10.324,1,43
7251,10.255,0,6
7252,10.966,0,79
7253,11.466,0,82
7254,10.875,1,101
7255,10.98,0,77
7256,11.911,0,174
7257,11.393,1,172
7258,11.548,0,182
7259,11.242,1,77
7260,11.407,1,156
7261,10.056,1,11
7262,10.987,1,61
7263,11.315,1,82
7264,10.92,0,58
7265,10.994,1,112
7266,11.351,0,52
7267,12.613,1,194
7268,10.42,0,92
7269,11.678,1,119
7270,11.171,1,42
7271,11.155,1,102
7272,11.195,0,70
7273,11.307,1,110
7274,10.05,0,12
7275,11.453,0,93
7276,11.287,0,67
7277,10.956,1,79
7278,11.289,0,155
7279,11.403,1,173
7280,10.775,1,51
7281,10.7,1,9
7282,10.839,0,33
7283,11.526,1,140
7284,10.231,1,44
7285,11.11,0,159
7286,10.278,1,30
7287,11.046,0,37
7288,10.717,0,35
7289,11.108,1,169
7290,10.291,1,17
7291,11.593,0,151
7292,11.578,1,163
7293,11.247,1,125
7294,11.432,1,155
7295,10.779,1,15
7296,11.336,1,100
7297,11.559,1,190
7298,11.235,0,122
7299,10.654,0,93
7300,10.953,1,24
7301,10.99,1,108
7302,11.943,1,175
7303,11.818,1,198
7304,11.543,1,164
7305,11.699,1,193
7306,10.521,1,80
7307,11.219,0,157
7308,10.812,0,41
7309,10.65,0,93
7310,11.852,1,164
7311,10.626,1,19
7312,11.931,1,187
7313,10.877,0,9
7314,10.81,0,115
7315,11.297,1,83
7316,11.506,0,187
7317,10.678,0,72
7318,11.271,1,98
7319,11.518,1,178
7320,10.313,0,51
7321,9.9088,0,28
7322,11.116,1,135
7323,11.408,0,171
7324,10.896,1,158
7325,11.511,0,104
7326,10.146,1,13
7327,10.906,0,62
7328,11.319,1,118
7329,11.321,1,158
7330,11.14,1,141
7331,10.939,0,100
7332,11.516,1,149
7333,12.074,1,193
7334,11.697,0,128
7335,11.547,1,142
7336,10.49,0,29
7337,11.452,1,149
7338,11.39,0,164
7339,11.68,0,132
7340,11.044,0,116
7341,10.219,0,28
7342,11.67,1,165
7343,11.021,0,82
7344,11.471,0,133
7345,10.96,0,150
7346,10.815,1,64
7347,11.226,0,186
7348,11.796,1,191
7349,11.032,1,151
7350,10.912,1,109
7351,10.853,1,8
7352,11.389,0,167
7353,11.08,1,157
7354,11.321,1,79
7355,10.281,0,5
7356,10.653,1,24
7357,10.442,0,34
7358,10.599,0,126
7359,10.967,1,7
7360,11.2,0,77
7361,11.939,1,191
7362,10.856,1,87
7363,11.675,0,120
7364,11.136,0,142
7365,10.91,0,82
7366,11.383,0,127
7367,11.667,0,189
7368,10.801,1,104
7369,11.228,1,100
7370,11.107,0,71
7371,11.802,0,172
7372,11.611,1,97
7373,11.636,1,134
7374,11.962,0,143
7375,10.815,1,56
7376,11.395,1,186
7377,11.579,0,194
7378,11.098,0,48
7379,10.754,0,34
7380,11.864,0,199
7381,10.698,1,73
7382,12.028,1,124
7383,10.945,0,129
7384,10.374,0,47
7385,11.746,1,153
7386,11.171,0,140
7387,11.341,1,119
7388,11.698,1,147
7389,10.563,1,63
7390,10.791,0,100
7391,11.627,0,75
7392,10.976,1,161
7393,10.377,1,26
7394,11.135,1,122
7395,11.166,0,135
7396,11.592,1,110
7397,10.99,0,164
7398,10.772,1,57
7399,11.545,0,200
7400,10.485,1,28
7401,11.041,1,54
7402,10.824,0,144
7403,11.355,0,76
7404,11.533,0,16
7405,11.176,0,59
7406,10.568,0,28
7407,10.669,0,33
7408,10.843,0,12
7409,11.885,0,141
7410,10.714,0,93
7411,11.156,0,179
7412,10.457,0,4
7413,11.088,1,177
7414,10.988,0,9
7415,11.156,1,96
7416,10.858,0,89
7417,10.085,0,18
7418,10.904,1,100
7419,10.956,0,125
7420,11.42,0,141
7421,11.527,1,145
7422,10.964,1,62
7423,10.958,1,115
7424,10.656,0,114
7425,11.414,1,139
7426,11.613,1,90
7427,10.549,0,79
7428,11.323,1,127
7429,11.438,1,46
7430,12.2,1,189
7431,11.248,0,62
7432,10.976,0,113
7433,11.202,0,46
7434,11.119,0,148
7435,11.334,0,104
7436,11.279,1,175
7437,12.209,0,193
7438,10.28,0,17
7439,10.793,1,1
7440,11.496,0,144
7441,11.004,1,177
7442,10.432,0,38
7443,10.678,0,63
7444,11.261,0,79
7445,12.042,0,173
7446,10.763,1,44
7447,10.087,0,90
7448,11.852,0,160
7449,11.487,0,157
7450,10.292,0,10
7451,10.407,1,24
7452,11.325,0,53
7453,11.177,0,52
7454,10.795,0,172
7455,11.478,1,133
7456,10.672,1,84
7457,10.838,1,55
7458,11.517,1,114
7459,10.593,0,136
7460,11.368,0,95
7461,10.963,1,25
7462,10.918,1,169
7463,10.839,1,76
7464,10.553,0,102
7465,11.41,0,190
7466,11.856,1,158
7467,11.037,0,149
7468,11.5,0,125
7469,10.236,1,4
7470,11.314,1,184
7471,11.161,0,47
7472,11.259,0,199
7473,11.255,1,98
7474,10.462,0,97
7475,11.284,0,111
7476,11.002,0,98
7477,11.954,1,139
7478,10.295,1,45
7479,11.848,1,199
7480,11.122,0,85
7481,9.8233,0,87
7482,11.219,1,114
7483,10.563,1,92
7484,12.028,0,194
7485,10.681,0,7
7486,11.279,1,170
7487,10.503,0,28
7488,10.604,0,6
7489,10.366,0,10
7490,10.722,1,126
7491,10.712,0,61
7492,11.806,0,184
7493,10.5,1,30
7494,10.322,0,25
7495,11.321,1,129
7496,10.065,0,64
7497,10.678,0,125
7498,11.335,0,42
7499,10.894,0,73
7500,11.158,1,57
7501,11.125,1,148
7502,10.29,0,93
7503,11.446,1,115
7504,10.647,0,107
7505,11.227,1,37
7506,10.851,0,5
7507,11.469,0,114
7508,11.918,0,174
7509,11.285,1,126
7510,10.866,1,6
7511,10.923,1,45
7512,11.328,1,31
7513,10.657,0,82
7514,10.782,0,24
7515,11.529,0,80
7516,11.568,1,105
7517,10.996,1,99
7518,11.096,0,16
7519,11.77,1,134
7520,11.05,1,9
7521,11.329,0,2
7522,10.786,1,42
7523,11.035,1,70
7524,10.162,0,7
7525,10.277,0,32
7526,10.852,0,149
7527,10.839,1,122
7528,10.658,0,32
7529,10.294,0,11
7530,10.996,1,92
7531,11.482,0,106
7532,10.53,0,40
7533,12.162,0,194
7534,11.651,1,73
7535,10.369,0,3
7536,11.298,1,183
7537,11.533,1,192
7538,11.241,0,187
7539,10.679,0,39
7540,11.699,1,199
7541,11.222,0,69
7542,11.151,1,91
7543,10.952,0,107
7544,11.382,1,147
7545,10.112,0,43
7546,10.86,1,22
7547,11.409,0,172
7548,11.436,0,131
7549,11.262,0,144
7550,10.738,0,45
7551,10.893,0,157
7552,11.807,1,123
7553,12.18,1,189
7554,10.879,0,126
7555,10.799,0,83
7556,11.092,0,101
7557,11.276,1,184
7558,11.007,0,70
7559,10.804,0,126
7560,10.437,0,99
7561,11.474,0,151
7562,12.018,1,156
7563,11.06,1,44
7564,10.188,1,60
7565,11.194,1,184
7566,10.951,0,79
7567,10.877,0,76
7568,11.811,1,200
7569,11.769,1,67
7570,10.959,1,51
7571,11.288,1,132
7572,10.574,0,61
7573,10.397,0,91
7574,11.343,1,170
7575,11.529,1,31
7576,10.966,0,73
7577,10.789,1,112
7578,11.531,1,127
7579,11.044,0,29
7580,11.161,0,96
7581,11.316,1,64
7582,10.797,0,26
7583,11.267,0,156
7584,10.267,0,21
7585,11,1,86
7586,11.219,1,153
7587,9.8266,0,21
7588,11.458,1,188
7589,11.065,1,127
7590,10.659,0,41
7591,10.995,0,74
7592,11.259,0,135
7593,11.52,0,68
7594,11.598,0,161
7595,11.635,1,144
7596,10.79,1,139
7597,11.564,0,171
7598,9.8248,0,28
7599,11.722,1,173
7600,10.972,0,65
7601,11.068,1,130
7602,11.054,0,151
7603,10.897,0,74
7604,10.709,1,21
7605,11.342,0,144
7606,10.437,0,73
7607,12.004,1,140
7608,11.192,1,152
7609,11.609,0,54
7610,10.715,1,95
7611,10.847,0,36
7612,11.436,1,100
7613,11.326,1,16
7614,10.761,0,60
7615,10.259,0,1
7616,11.054,0,175
7617,10.904,0,96
7618,11.841,1,194
7619,10.706,1,5
7620,11.097,0,63
7621,11.081,0,111
7622,11.104,0,25
7623,11.036,0,139
7624,11.587,0,162
7625,10.065,1,26
7626,11.517,0,155
7627,11.616,1,148
7628,11.532,1,179
7629,12.581,0,194
7630,10.753,1,5
7631,10.828,0,33
7632,10.964,0,125
7633,10.394,1,6
7634,10.917,1,71
7635,11.141,0,103
7636,10.904,1,102
7637,10.873,1,8
7638,11.655,1,126
7639,10.838,0,48
7640,12.019,0,123
7641,11.131,1,195
7642,11.14,0,28
7643,11.27,1,63
7644,10.579,0,67
7645,10.9,1,192
7646,10.327,0,25
7647,11.429,1,123
7648,12.074,0,191
7649,11.158,0,117
7650,10.467,1,84
7651,11.016,0,100
7652,11.487,0,105
7653,11.371,0,15
7654,10.724,0,59
7655,11.793,1,151
7656,11.871,1,181
7657,11.537,1,71
7658,11.228,0,188
7659,10.645,0,88
7660,10.462,0,19
7661,11.074,1,49
7662,10.557,0,36
7663,10.901,0,9
7664,10.522,0,24
7665,11.684,1,170
7666,10.906,1,66
7667,11.928,0,109
7668,11.862,1,112
7669,11.275,0,170
7670,11.219,1,142
7671,11.014,0,40
7672,10.424,0,10
7673,10.849,1,53
7674,10.9,1,48
7675,10.753,1,6
7676,10.726,0,14
7677,11.369,0,175
7678,10.713,0,134
7679,11.464,1,98
7680,11.807,0,157
7681,12.185,0,199
7682,10.637,0,32
7683,11.591,1,141
7684,11.285,1,140
7685,11.427,1,150
7686,10.461,1,87
7687,12.094,1,191
7688,12.152,1,165
7689,10.729,0,83
7690,11.741,0,197
7691,11.717,1,160
7692,12.104,1,188
7693,11.083,0,8
7694,11.329,1,138
7695,10.656,1,127
7696,11.649,1,148
7697,11.72,0,161
7698,10.366,1,108
7699,11.509,0,133
7700,11.964,1,121
7701,11.588,1,102
7702,11.422,0,46
7703,11.528,0,137
7704,11.372,1,123
7705,11.934,0,196
7706,10.659,0,5
